id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
2011,"@HetiLusmiati","whatttt!!!!!!!!!","Ugx8iacwgw7xwhzhiA54AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugx8iacwgw7xwhzhiA54AaABAg","2024-03-17 04:53:06",0,"whatttt!!!!!!!!!","http://www.youtube.com/@HetiLusmiati",
2012,"@SonuPal-fm8nc","Mythpat","Ugy4iZ4lQXVMwZyNREN4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy4iZ4lQXVMwZyNREN4AaABAg","2024-03-17 04:47:59",0,"Mythpat","http://www.youtube.com/@SonuPal-fm8nc",
2013,"@user-fn5uw9cu6l","Mythpat bhai","UgxdPj313wlthHN_YSN4AaABAg","",2,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxdPj313wlthHN_YSN4AaABAg","2024-03-17 04:46:15",0,"Mythpat bhai","http://www.youtube.com/@user-fn5uw9cu6l",
2014,"@gavharkalandarova7813","Hey jimmy turkshıs 25 binxdolar","Ugxjh-2-V7iIHtty5n14AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugxjh-2-V7iIHtty5n14AaABAg","2024-03-17 04:46:11",0,"Hey jimmy turkshıs 25 binxdolar","http://www.youtube.com/@gavharkalandarova7813",
2015,"@Anand10k936","❤❤","UgzSZnrVUYs0Y9eUKvh4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzSZnrVUYs0Y9eUKvh4AaABAg","2024-03-17 04:45:18",0,"❤❤","http://www.youtube.com/@Anand10k936",
2016,"@user-bg3tv","Они случайно не на ЧЕРНОБЫЛЬСКОЙ АС!?","Ugy2czGkN_dIeDsYsDp4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy2czGkN_dIeDsYsDp4AaABAg","2024-03-17 04:44:15",2,"Они случайно не на ЧЕРНОБЫЛЬСКОЙ АС!?","http://www.youtube.com/@user-bg3tv",
2017,"@lgor95","Тебе лет 9?","Ugy2czGkN_dIeDsYsDp4AaABAg.A14Ul23PO7ZA14ZpsDmKMu","@user-bg3tv",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy2czGkN_dIeDsYsDp4AaABAg.A14Ul23PO7ZA14ZpsDmKMu","2024-03-17 05:28:36",0,"Тебе лет 9?","http://www.youtube.com/@lgor95",
2018,"@user-tk6uu3hm9e","Это Хорватия","Ugy2czGkN_dIeDsYsDp4AaABAg.A14Ul23PO7ZA14v04QsOhT","@user-bg3tv",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy2czGkN_dIeDsYsDp4AaABAg.A14Ul23PO7ZA14v04QsOhT","2024-03-17 08:42:22",0,"Это Хорватия","http://www.youtube.com/@user-tk6uu3hm9e",
2019,"@user-bc2hr7ld6c","Mythpat","UgzGIaJjmF6nruJgLxh4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzGIaJjmF6nruJgLxh4AaABAg","2024-03-17 04:42:36",0,"Mythpat","http://www.youtube.com/@user-bc2hr7ld6c",
2020,"@Aasu999","mythpat bhaiiiiiiiii!!!!!!!!","UgzxQe7Ea0Og93IYvFZ4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzxQe7Ea0Og93IYvFZ4AaABAg","2024-03-17 04:42:34",0,"mythpat bhaiiiiiiiii!!!!!!!!","http://www.youtube.com/@Aasu999",
2021,"@MunnaYadav-dq1rx","Mythpattttttttttt","UgzR4TWiJPHeJbm2fb94AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzR4TWiJPHeJbm2fb94AaABAg","2024-03-17 04:42:34",0,"Mythpattttttttttt","http://www.youtube.com/@MunnaYadav-dq1rx",
2022,"@user-bc2hr7ld6c","Mythpat","Ugxfg6L08SvEY3c2_ot4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugxfg6L08SvEY3c2_ot4AaABAg","2024-03-17 04:42:24",0,"Mythpat","http://www.youtube.com/@user-bc2hr7ld6c",
2023,"@ltsentertainment4716","Mythpad bhaiii","UgyQAfFPbqC-6wIMuPV4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgyQAfFPbqC-6wIMuPV4AaABAg","2024-03-17 04:42:03",0,"Mythpad bhaiii","http://www.youtube.com/@ltsentertainment4716",
2024,"@user-us3xu6gf1q","Mythpat","Ugzydj7e-QGLlK8TMB54AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugzydj7e-QGLlK8TMB54AaABAg","2024-03-17 04:39:54",0,"Mythpat","http://www.youtube.com/@user-us3xu6gf1q",
2025,"@user-rt2el8iq2k","คนไทยเว้ย","UgyqDOqJcF5c5MPvPeZ4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgyqDOqJcF5c5MPvPeZ4AaABAg","2024-03-17 04:38:46",0,"คนไทยเว้ย","http://www.youtube.com/@user-rt2el8iq2k",
2026,"@wahyuutomo7658","Saya berharap bisa ikut challenge agar saya dapat uang untuk saya bertahap hidup membeli handphone untuk kerja online..mrbeast..❤❤","Ugw_5npotHD55JHBnWt4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugw_5npotHD55JHBnWt4AaABAg","2024-03-17 04:37:28",0,"Saya berharap bisa ikut challenge agar saya dapat uang untuk saya bertahap hidup membeli handphone untuk kerja online..mrbeast..❤❤","http://www.youtube.com/@wahyuutomo7658",
2027,"@user-jr1gh2ks9g","oi MrBeast","Ugw4YeDU3eLm7jRF6qN4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugw4YeDU3eLm7jRF6qN4AaABAg","2024-03-17 04:36:50",0,"oi MrBeast","http://www.youtube.com/@user-jr1gh2ks9g",
2028,"@user-qu4zm6eq5z","Типичный пабг мобаил","Ugy7tbZ0347SyJpzSuJ4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy7tbZ0347SyJpzSuJ4AaABAg","2024-03-17 04:36:11",0,"Типичный пабг мобаил","http://www.youtube.com/@user-qu4zm6eq5z",
2029,"@somkumarverma2484","Mythpat bhaiiiiii!","Ugy-jJG1gwe1uI1g4Tx4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy-jJG1gwe1uI1g4Tx4AaABAg","2024-03-17 04:36:08",0,"Mythpat bhaiiiiii!","http://www.youtube.com/@somkumarverma2484",
2030,"@sergiovocales1969","Mrbeast his name is Vocales Keane Mattei tacpalan he lives in the philippines cebu datag maribago Lapu Lapu city CKL homes zakky","Ugx1WQ85o5-o4fmUaYh4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugx1WQ85o5-o4fmUaYh4AaABAg","2024-03-17 04:34:51",1,"Mrbeast his name is Vocales Keane Mattei tacpalan he lives in the philippines cebu datag maribago Lapu Lapu city CKL homes zakky","http://www.youtube.com/@sergiovocales1969",
2031,"@animegod_Suraj","Hello","Ugx1WQ85o5-o4fmUaYh4AaABAg.A14TgGKE24WA14Tq0PvOys","@sergiovocales1969",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugx1WQ85o5-o4fmUaYh4AaABAg.A14TgGKE24WA14Tq0PvOys","2024-03-17 04:36:11",0,"Hello","http://www.youtube.com/@animegod_Suraj",
2032,"@someonenoway8936","Qui et français a pard moi😅 😂 ❤ 😊","UgwsIDD96N6OG9PIWml4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwsIDD96N6OG9PIWml4AaABAg","2024-03-17 04:34:31",0,"Qui et français a pard moi😅 😂 ❤ 😊","http://www.youtube.com/@someonenoway8936",
2033,"@NiteshPatgar-413vn","Zulu is smooth he yar","Ugwsj-RC4nQglq1xofd4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugwsj-RC4nQglq1xofd4AaABAg","2024-03-17 04:34:26",0,"Zulu is smooth he yar","http://www.youtube.com/@NiteshPatgar-413vn",
2034,"@COMEDY_KING.2","Mythpat bhai.......😊","UgxfgxiPkUnUWmrh5dt4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxfgxiPkUnUWmrh5dt4AaABAg","2024-03-17 04:32:56",0,"Mythpat bhai.......😊","http://www.youtube.com/@COMEDY_KING.2",
2035,"@john_146","@markrober is in this😮","Ugy4lUgi6fkJ867NuWl4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy4lUgi6fkJ867NuWl4AaABAg","2024-03-17 04:32:25",0,"@markrober is in this😮","http://www.youtube.com/@john_146",
2036,"@user-jv2qn5yi3h","Myhtpat bhai 🎉🎉🎉🎉🎉","Ugyp9TfolmEMM2BcfhN4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugyp9TfolmEMM2BcfhN4AaABAg","2024-03-17 04:31:12",0,"Myhtpat bhai 🎉🎉🎉🎉🎉","http://www.youtube.com/@user-jv2qn5yi3h",
2037,"@Mrcrazy422","Mythpat bhaiiii❤❤🎉🎉","UgwZS84JdPwg8GQKSQZ4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwZS84JdPwg8GQKSQZ4AaABAg","2024-03-17 04:30:37",0,"Mythpat bhaiiii❤❤🎉🎉","http://www.youtube.com/@Mrcrazy422",
2038,"@MuhammadMaazMaaz-fe6le","Mythpat,s voice is next","UgzfwAfr36UclnQTvmV4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzfwAfr36UclnQTvmV4AaABAg","2024-03-17 04:29:35",0,"Mythpat,s voice is next","http://www.youtube.com/@MuhammadMaazMaaz-fe6le",
2039,"@user-pv6qr1xz6c","Mythpath x mrbeast","Ugwhs1VvMa2mGb0zo7R4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugwhs1VvMa2mGb0zo7R4AaABAg","2024-03-17 04:28:08",0,"Mythpath x mrbeast","http://www.youtube.com/@user-pv6qr1xz6c",
2040,"@user-uu6td8ze3t","please adopt the cattt","Ugy-PA4PoKtA6gPZpwt4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy-PA4PoKtA6gPZpwt4AaABAg","2024-03-17 04:26:33",0,"please adopt the cattt","http://www.youtube.com/@user-uu6td8ze3t",
2041,"@riyapatel7934","Mythpat bhaiiiiiiiiiiiiiiiii😊😊😊😊😊😊😊😊😊","UgzExn_W5Jd7IC14NRB4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzExn_W5Jd7IC14NRB4AaABAg","2024-03-17 04:26:25",0,"Mythpat bhaiiiiiiiiiiiiiiiii😊😊😊😊😊😊😊😊😊","http://www.youtube.com/@riyapatel7934",
2042,"@smilephone8458","Mr Beast Day 3, what\'s behind it? 😰😨😱 Be careful.","UgwWXtJcLmgJ-WWIOzV4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwWXtJcLmgJ-WWIOzV4AaABAg","2024-03-17 04:24:36",0,"Mr Beast Day 3, what\'s behind it? 😰😨😱 Be careful.","http://www.youtube.com/@smilephone8458",
2043,"@GamersGalaxy2","Mythpat","UgwC4fA7YIxi3tiQNft4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwC4fA7YIxi3tiQNft4AaABAg","2024-03-17 04:23:39",0,"Mythpat","http://www.youtube.com/@GamersGalaxy2",
2044,"@jayshree9369","Zulu is best❤","UgwJZsV5aGlcJFqhj-l4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwJZsV5aGlcJFqhj-l4AaABAg","2024-03-17 04:22:44",0,"Zulu is best❤","http://www.youtube.com/@jayshree9369",
2045,"@Abhigyangamingofficial-xj5cb","Mythpattt bhaiiiiiii🎉🎉🎉🎉🎉🎉🎉","UgzKmWky9GwrctY_wud4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzKmWky9GwrctY_wud4AaABAg","2024-03-17 04:21:46",0,"Mythpattt bhaiiiiiii🎉🎉🎉🎉🎉🎉🎉","http://www.youtube.com/@Abhigyangamingofficial-xj5cb",
2046,"@srijanatamang7972","Mythpat","UgwVprbEireoTXOMpe14AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwVprbEireoTXOMpe14AaABAg","2024-03-17 04:21:43",0,"Mythpat","http://www.youtube.com/@srijanatamang7972",
2047,"@MdAjarulMiyah","❤❤❤","UgzaoDNYb967KdW9pi54AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzaoDNYb967KdW9pi54AaABAg","2024-03-17 04:20:19",0,"❤❤❤","http://www.youtube.com/@MdAjarulMiyah",
2048,"@EpicBloxFamily","Mythpatt bhaiiii. Mrbeast, you should do a collab with mythpath","UgySUVoYnIPmhdWDDcl4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgySUVoYnIPmhdWDDcl4AaABAg","2024-03-17 04:20:18",0,"Mythpatt bhaiiii. Mrbeast, you should do a collab with mythpath","http://www.youtube.com/@EpicBloxFamily",
2049,"@AryanHalder-iu2nb","Mythpat bhaiiiii🎉","Ugz-XRLytpjsCj4NX7Z4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugz-XRLytpjsCj4NX7Z4AaABAg","2024-03-17 04:19:54",0,"Mythpat bhaiiiii🎉","http://www.youtube.com/@AryanHalder-iu2nb",
2050,"@efrainrivas335","yo yolo hola como eesta tu yo efrain rivas","Ugz4onUlraaOrg6IvdF4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugz4onUlraaOrg6IvdF4AaABAg","2024-03-17 04:19:15",0,"yo yolo hola como eesta tu yo efrain rivas","http://www.youtube.com/@efrainrivas335",
2051,"@vishvajeetchopade","Mytho bhai❤️","UgxejNrP5iMnDrn8fDB4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxejNrP5iMnDrn8fDB4AaABAg","2024-03-17 04:18:54",0,"Mytho bhai❤️","http://www.youtube.com/@vishvajeetchopade",
2052,"@nehanarang4999","Math peeeeeeeeeeeeeeeet","UgyGXGLtpHlY97Ao1194AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgyGXGLtpHlY97Ao1194AaABAg","2024-03-17 04:18:25",0,"Math peeeeeeeeeeeeeeeet","http://www.youtube.com/@nehanarang4999",
2053,"@tarkeshwartiwari3316","Can you come on my house","Ugwkm9jO1PPoChshuld4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugwkm9jO1PPoChshuld4AaABAg","2024-03-17 04:18:20",0,"Can you come on my house","http://www.youtube.com/@tarkeshwartiwari3316",
2054,"@user-zi1oo9cj2q","Mythpat bhaiiiiiiiiiiiiiiiiiii","Ugy17S-eyS_V0YtLXrx4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy17S-eyS_V0YtLXrx4AaABAg","2024-03-17 04:16:30",0,"Mythpat bhaiiiiiiiiiiiiiiiiiii","http://www.youtube.com/@user-zi1oo9cj2q",
2055,"@pikachulove","Mythpat bhaiiiiiii","Ugx6Tw9vs9Hur2CqAGZ4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugx6Tw9vs9Hur2CqAGZ4AaABAg","2024-03-17 04:16:23",0,"Mythpat bhaiiiiiii","http://www.youtube.com/@pikachulove",
2056,"@Luvrozi","Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","UgzgtSYh6y7ies2ZkqV4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzgtSYh6y7ies2ZkqV4AaABAg","2024-03-17 04:15:38",0,"Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","http://www.youtube.com/@Luvrozi",
2057,"@vidyadharpatel3646","Mythpat bhaiiii................!","Ugy2qY4pcjz4ffRJz8V4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy2qY4pcjz4ffRJz8V4AaABAg","2024-03-17 04:15:03",0,"Mythpat bhaiiii................!","http://www.youtube.com/@vidyadharpatel3646",
2058,"@user-kv1sy2wr1n","Кем стал крис..","Ugxg8NwEENQwCkLKHPJ4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugxg8NwEENQwCkLKHPJ4AaABAg","2024-03-17 04:10:22",0,"Кем стал крис..","http://www.youtube.com/@user-kv1sy2wr1n",
2059,"@Air-hili9","Mythpat","Ugwa8VJmYHvTqu_ReUF4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugwa8VJmYHvTqu_ReUF4AaABAg","2024-03-17 04:09:33",0,"Mythpat","http://www.youtube.com/@Air-hili9",
2060,"@user-sp3fq7jw8v","Yêu ❤❤❤","UgzJegSPwM9QvP6N8bl4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzJegSPwM9QvP6N8bl4AaABAg","2024-03-17 04:03:44",0,"Yêu ❤❤❤","http://www.youtube.com/@user-sp3fq7jw8v",
2061,"@PUBGrx700","Zulu arde mythpat bhai ke agge koi bol sakhta hai kya mythpat bhai","UgwMRq4XIAF6UCeAptd4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwMRq4XIAF6UCeAptd4AaABAg","2024-03-17 04:02:35",0,"Zulu arde mythpat bhai ke agge koi bol sakhta hai kya mythpat bhai","http://www.youtube.com/@PUBGrx700",
2062,"@saptasundachannel704","Ka biar banyak yang nonton jutaan gimna caranya😢","UgxpteHJ6IqJgRPxjWx4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxpteHJ6IqJgRPxjWx4AaABAg","2024-03-17 04:02:15",0,"Ka biar banyak yang nonton jutaan gimna caranya😢","http://www.youtube.com/@saptasundachannel704",
2063,"@vinodkushwaha6341","Mythpat","Ugy-z9kTMhQLs7xojXN4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy-z9kTMhQLs7xojXN4AaABAg","2024-03-17 04:02:03",0,"Mythpat","http://www.youtube.com/@vinodkushwaha6341",
2064,"@zabrroachishaq4390","Mythpat Bhaiiiii ke smne koi bol sakta hai Kya mythpat Bhaiiiii","UgzlQgVEiowC4n0uPQl4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzlQgVEiowC4n0uPQl4AaABAg","2024-03-17 04:01:34",0,"Mythpat Bhaiiiii ke smne koi bol sakta hai Kya mythpat Bhaiiiii","http://www.youtube.com/@zabrroachishaq4390",
2065,"@rajyaart6447","Mithphat bhaiiiiiííiiiiiiiiiiiiiii","UgxV5-pgXhJ7ZM5lLtF4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxV5-pgXhJ7ZM5lLtF4AaABAg","2024-03-17 04:00:37",0,"Mithphat bhaiiiiiííiiiiiiiiiiiiiii","http://www.youtube.com/@rajyaart6447",
2066,"@anyonegamer8326","Change into zulu language then u can hear mythpat voice (because this vdo actually dubbed by mythpat) 😊😊","Ugwf4FMUD1xvmH8UCbZ4AaABAg","",2,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugwf4FMUD1xvmH8UCbZ4AaABAg","2024-03-17 03:56:12",0,"Change into zulu language then u can hear mythpat voice (because this vdo actually dubbed by mythpat) 😊😊","http://www.youtube.com/@anyonegamer8326",
2067,"@ThE-zp4qy","Love from Bangladesh 🎉❤❤","UgxTbAGAJQxYl9IqVkR4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxTbAGAJQxYl9IqVkR4AaABAg","2024-03-17 03:54:49",0,"Love from Bangladesh 🎉❤❤","http://www.youtube.com/@ThE-zp4qy",
2068,"@iamtanuj680","Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","UgxbHCDTd64kgit11-94AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxbHCDTd64kgit11-94AaABAg","2024-03-17 03:49:48",0,"Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","http://www.youtube.com/@iamtanuj680",
2069,"@iamtanuj680","Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","Ugx_gUYPYXLF6oEL5RR4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugx_gUYPYXLF6oEL5RR4AaABAg","2024-03-17 03:49:37",0,"Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","http://www.youtube.com/@iamtanuj680",
2070,"@iamtanuj680","Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","Ugye_E40CqPwAV1iECZ4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugye_E40CqPwAV1iECZ4AaABAg","2024-03-17 03:49:15",0,"Mythpat bhaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii","http://www.youtube.com/@iamtanuj680",
2071,"@iamtanuj680","Mythpat bhaiiiiiiii","UgyeoJ5SEPWySL-jFZV4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgyeoJ5SEPWySL-jFZV4AaABAg","2024-03-17 03:47:55",0,"Mythpat bhaiiiiiiii","http://www.youtube.com/@iamtanuj680",
2072,"@raistaryt.3277","Myithpat","Ugw-oDedLQuPX9Ko46p4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugw-oDedLQuPX9Ko46p4AaABAg","2024-03-17 03:47:23",0,"Myithpat","http://www.youtube.com/@raistaryt.3277",
2073,"@meenalparida8016","Mythpat bhaiiii","Ugz4SPCsmVwIpOsRYt14AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugz4SPCsmVwIpOsRYt14AaABAg","2024-03-17 03:46:36",0,"Mythpat bhaiiii","http://www.youtube.com/@meenalparida8016",
2074,"@user-oe9vw9kj7f","Bagus🎉","UgxFkgPHag-NbvtUNC94AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxFkgPHag-NbvtUNC94AaABAg","2024-03-17 03:45:10",0,"Bagus🎉","http://www.youtube.com/@user-oe9vw9kj7f",
2075,"@lenazlotver8518","Привет","UgzM3f1Jh2stH_mfHNl4AaABAg","",2,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzM3f1Jh2stH_mfHNl4AaABAg","2024-03-17 03:45:08",1,"Привет","http://www.youtube.com/@lenazlotver8518",
2076,"@lenazlotver8518","Waht?","UgzM3f1Jh2stH_mfHNl4AaABAg.A14O-2bCWgaA14O1dJpoZG","@lenazlotver8518",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgzM3f1Jh2stH_mfHNl4AaABAg.A14O-2bCWgaA14O1dJpoZG","2024-03-17 03:45:29",0,"Waht?","http://www.youtube.com/@lenazlotver8518",
2077,"@pratimasingh9614","Mythphat bhaiii😅","Ugx-1J3niiLQMUmjWXB4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugx-1J3niiLQMUmjWXB4AaABAg","2024-03-17 03:44:49",0,"Mythphat bhaiii😅","http://www.youtube.com/@pratimasingh9614",
2078,"@henoktiruneh-kg5qf","who is the guy who reported by the camera man in abandoned city?","UgxK0pX5WJKTJTF5KsN4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgxK0pX5WJKTJTF5KsN4AaABAg","2024-03-17 03:42:51",0,"who is the guy who reported by the camera man in abandoned city?","http://www.youtube.com/@henoktiruneh-kg5qf",
2079,"@sakshiJadhav-iz7dw","Mythpat🎉🎉🎉😊","Ugw1zA_s4g9p2rBEYYJ4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugw1zA_s4g9p2rBEYYJ4AaABAg","2024-03-17 03:40:59",0,"Mythpat🎉🎉🎉😊","http://www.youtube.com/@sakshiJadhav-iz7dw",
2080,"@afiaparvin8441","Mythpat bhaiiiiiiiii","Ugy3fdqtUi0PcqhOp0B4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugy3fdqtUi0PcqhOp0B4AaABAg","2024-03-17 03:39:49",0,"Mythpat bhaiiiiiiiii","http://www.youtube.com/@afiaparvin8441",
2081,"@GabrielDeLaCruz-rp4cu","Did you guys know when they set up the campfire there? Was somebody in the back","Ugw__RmaUAFuIWUUuC94AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugw__RmaUAFuIWUUuC94AaABAg","2024-03-17 03:38:15",0,"Did you guys know when they set up the campfire there? Was somebody in the back","http://www.youtube.com/@GabrielDeLaCruz-rp4cu",
2082,"@bharatmedical4726","Mythpatbhaiiiiiii!!!!!","UgwYn8aEesOwLb4CP0l4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwYn8aEesOwLb4CP0l4AaABAg","2024-03-17 03:36:37",0,"Mythpatbhaiiiiiii!!!!!","http://www.youtube.com/@bharatmedical4726",
2083,"@KrishantPathania-hd4kr","Mythpat🎉","Ugz7wSiwNymiyyzg50F4AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=Ugz7wSiwNymiyyzg50F4AaABAg","2024-03-17 03:36:35",0,"Mythpat🎉","http://www.youtube.com/@KrishantPathania-hd4kr",
2084,"@Ganbayarenkhireedui","8:15","UgwyUUa3ZXzP5Ewtag54AaABAg","",0,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgwyUUa3ZXzP5Ewtag54AaABAg","2024-03-17 03:35:41",0,"8:15","http://www.youtube.com/@Ganbayarenkhireedui",
2085,"@kushaltiwari0818","It\'s so op voice of Mythpat❤❤","UgyWxQYYWgkpxZGcTwR4AaABAg","",1,"https://www.youtube.com/watch?v=tWYsfOSY9vY&lc=UgyWxQYYWgkpxZGcTwR4AaABAg","2024-03-17 03:35:27",0,"It\'s so op voice of Mythpat❤❤","http://www.youtube.com/@kushaltiwari0818",
